unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1629028800000,2021-08-15 12:00:00,ETH/USDT,3160.76,3174.42,3142.40,3154.72,132073.933,416766355.63501,159796
1629025200000,2021-08-15 11:00:00,ETH/USDT,3156.20,3166.33,3137.49,3160.76,85945.222,271144686.49605,130182
1629021600000,2021-08-15 10:00:00,ETH/USDT,3163.81,3177.00,3142.08,3156.20,107293.894,339141890.60971,150153
1629018000000,2021-08-15 09:00:00,ETH/USDT,3153.88,3176.67,3133.00,3163.81,147790.682,466745368.73477,195452
1629014400000,2021-08-15 08:00:00,ETH/USDT,3163.45,3178.00,3151.19,3153.87,158290.653,500989459.36500,201678
1629010800000,2021-08-15 07:00:00,ETH/USDT,3223.10,3231.50,3155.25,3163.46,219804.193,701139620.18581,266498
1629007200000,2021-08-15 06:00:00,ETH/USDT,3236.37,3255.00,3215.00,3223.08,109890.634,354919280.79674,148071
1629003600000,2021-08-15 05:00:00,ETH/USDT,3249.58,3258.64,3231.00,3236.38,53470.729,173521016.65150,93113
1629000000000,2021-08-15 04:00:00,ETH/USDT,3249.00,3257.99,3231.00,3249.58,92228.406,299110300.61223,137761
1628996400000,2021-08-15 03:00:00,ETH/USDT,3275.19,3282.00,3246.18,3249.00,65358.187,213489917.15994,106443
1628992800000,2021-08-15 02:00:00,ETH/USDT,3264.87,3289.97,3264.61,3275.19,62318.334,204447760.26674,100886
1628989200000,2021-08-15 01:00:00,ETH/USDT,3276.65,3282.98,3262.00,3264.88,59000.117,193127112.81175,95809
1628985600000,2021-08-15 00:00:00,ETH/USDT,3266.31,3288.00,3252.53,3276.65,87661.189,286737672.98627,128766
1628982000000,2021-08-14 23:00:00,ETH/USDT,3244.65,3280.00,3238.01,3266.31,65081.834,212467057.41010,113877
1628978400000,2021-08-14 22:00:00,ETH/USDT,3269.87,3275.62,3243.04,3244.65,59228.285,193031641.08136,101407
1628974800000,2021-08-14 21:00:00,ETH/USDT,3230.76,3271.70,3230.51,3269.88,61185.314,199141341.51360,110622
1628971200000,2021-08-14 20:00:00,ETH/USDT,3265.89,3266.25,3216.14,3230.76,108608.765,351188558.64671,149699
1628967600000,2021-08-14 19:00:00,ETH/USDT,3250.52,3293.62,3240.06,3265.89,83935.392,274473480.35710,126076
1628964000000,2021-08-14 18:00:00,ETH/USDT,3252.73,3267.47,3243.51,3250.53,40330.601,131300601.21976,85596
1628960400000,2021-08-14 17:00:00,ETH/USDT,3262.55,3263.47,3232.13,3252.74,77329.945,251345314.78212,123038
1628956800000,2021-08-14 16:00:00,ETH/USDT,3273.10,3276.77,3251.55,3262.55,76327.685,249039401.50327,123435
1628953200000,2021-08-14 15:00:00,ETH/USDT,3275.34,3279.50,3242.10,3272.92,97386.925,317891390.13911,158973
1628949600000,2021-08-14 14:00:00,ETH/USDT,3238.73,3277.91,3230.46,3275.34,130623.623,425783394.66490,192847
1628946000000,2021-08-14 13:00:00,ETH/USDT,3224.86,3244.13,3213.00,3239.08,100338.947,324189256.58225,139087
1628942400000,2021-08-14 12:00:00,ETH/USDT,3248.00,3258.85,3224.00,3224.87,122337.536,396286333.40096,164329
1628938800000,2021-08-14 11:00:00,ETH/USDT,3228.31,3248.00,3210.00,3248.00,141036.401,455618142.82147,200877
1628935200000,2021-08-14 10:00:00,ETH/USDT,3277.54,3290.00,3210.30,3228.31,327141.814,1063391978.76313,398279
1628931600000,2021-08-14 09:00:00,ETH/USDT,3303.35,3337.99,3261.01,3277.54,241631.153,796866973.26523,252219
1628928000000,2021-08-14 08:00:00,ETH/USDT,3309.55,3313.17,3295.00,3303.34,64803.089,214107523.50956,110824
1628924400000,2021-08-14 07:00:00,ETH/USDT,3304.58,3326.46,3300.58,3309.54,72133.867,239128965.61981,114724
1628920800000,2021-08-14 06:00:00,ETH/USDT,3299.69,3312.77,3297.71,3304.58,50615.248,167309142.02653,93153
1628917200000,2021-08-14 05:00:00,ETH/USDT,3283.57,3305.00,3282.39,3299.68,43967.348,144830473.72503,81151
1628913600000,2021-08-14 04:00:00,ETH/USDT,3298.99,3302.83,3280.11,3283.58,55010.679,181123728.33246,93491
1628910000000,2021-08-14 03:00:00,ETH/USDT,3304.13,3313.00,3290.83,3299.00,43951.995,145087752.68859,78586
1628906400000,2021-08-14 02:00:00,ETH/USDT,3303.68,3312.22,3285.23,3304.18,65851.586,217262625.73409,107171
1628902800000,2021-08-14 01:00:00,ETH/USDT,3306.98,3325.65,3301.13,3303.68,69206.757,229300269.70226,107831
1628899200000,2021-08-14 00:00:00,ETH/USDT,3324.12,3328.68,3287.08,3306.94,109273.941,361550304.98783,161927
1628895600000,2021-08-13 23:00:00,ETH/USDT,3289.36,3332.88,3285.37,3324.12,140415.213,465247713.16622,193643
1628892000000,2021-08-13 22:00:00,ETH/USDT,3279.96,3295.00,3276.22,3289.36,74296.674,244068420.17966,114152
1628888400000,2021-08-13 21:00:00,ETH/USDT,3282.96,3299.81,3273.79,3279.87,114450.777,376002099.36478,172240
1628884800000,2021-08-13 20:00:00,ETH/USDT,3228.05,3299.24,3218.00,3282.95,299151.953,979150159.14914,342531
1628881200000,2021-08-13 19:00:00,ETH/USDT,3232.87,3235.00,3214.40,3228.05,42968.912,138531220.03147,79448
1628877600000,2021-08-13 18:00:00,ETH/USDT,3233.05,3240.15,3220.76,3232.87,61576.371,198873912.82261,96949
1628874000000,2021-08-13 17:00:00,ETH/USDT,3243.44,3247.05,3222.23,3233.05,76653.237,247907024.24459,114494
1628870400000,2021-08-13 16:00:00,ETH/USDT,3216.08,3243.98,3200.00,3243.44,125161.010,403288303.82052,160453
1628866800000,2021-08-13 15:00:00,ETH/USDT,3216.93,3226.00,3180.68,3216.22,223812.577,716623682.44400,220764
1628863200000,2021-08-13 14:00:00,ETH/USDT,3235.90,3248.83,3205.66,3216.92,157945.907,509037491.42212,174263
1628859600000,2021-08-13 13:00:00,ETH/USDT,3238.00,3244.91,3225.01,3235.91,87301.630,282505779.37183,119397
1628856000000,2021-08-13 12:00:00,ETH/USDT,3216.99,3248.22,3216.99,3237.99,103736.291,335500134.40324,136726
1628852400000,2021-08-13 11:00:00,ETH/USDT,3238.92,3253.00,3214.38,3216.99,131521.090,425595810.30121,151583
1628848800000,2021-08-13 10:00:00,ETH/USDT,3228.76,3267.98,3228.58,3238.92,138241.788,449060618.20267,182071
1628845200000,2021-08-13 09:00:00,ETH/USDT,3238.08,3252.36,3223.37,3228.75,125172.871,405303609.96627,165103
1628841600000,2021-08-13 08:00:00,ETH/USDT,3225.26,3258.90,3218.21,3238.09,233109.218,755142510.27113,258427
1628838000000,2021-08-13 07:00:00,ETH/USDT,3187.23,3237.57,3186.85,3225.44,254370.551,817144455.65502,290298
1628834400000,2021-08-13 06:00:00,ETH/USDT,3130.85,3189.07,3119.25,3187.38,224098.604,708190876.25390,250005
1628830800000,2021-08-13 05:00:00,ETH/USDT,3120.65,3147.77,3110.65,3130.84,79662.438,249483617.36081,111810
1628827200000,2021-08-13 04:00:00,ETH/USDT,3117.46,3130.31,3093.03,3120.65,104231.554,324381373.01775,122642
1628823600000,2021-08-13 03:00:00,ETH/USDT,3131.95,3138.94,3112.52,3117.37,83463.809,260825565.43513,100202
1628820000000,2021-08-13 02:00:00,ETH/USDT,3087.99,3144.14,3085.20,3131.96,143402.726,446406373.93113,156423
1628816400000,2021-08-13 01:00:00,ETH/USDT,3062.66,3096.85,3055.26,3087.99,136020.227,419326085.70950,157624
1628812800000,2021-08-13 00:00:00,ETH/USDT,3046.63,3075.00,3034.35,3062.66,130636.374,399402651.55406,165441
1628809200000,2021-08-12 23:00:00,ETH/USDT,3000.26,3048.00,2999.59,3046.74,128030.942,387849231.21211,147761
1628805600000,2021-08-12 22:00:00,ETH/USDT,3043.52,3050.00,2987.00,3000.26,130791.709,393931367.31516,155660
1628802000000,2021-08-12 21:00:00,ETH/USDT,3066.59,3070.07,3030.08,3043.52,76261.707,232721346.16839,116504
1628798400000,2021-08-12 20:00:00,ETH/USDT,3049.14,3074.67,3033.03,3066.59,105840.430,323864205.00515,139403
1628794800000,2021-08-12 19:00:00,ETH/USDT,3057.25,3064.64,3042.28,3049.05,66685.577,203583461.87319,116246
1628791200000,2021-08-12 18:00:00,ETH/USDT,3018.22,3066.70,3016.36,3057.32,126928.277,386405173.54876,184642
1628787600000,2021-08-12 17:00:00,ETH/USDT,3002.10,3037.66,2994.53,3018.21,177556.369,536602073.11339,204788
1628784000000,2021-08-12 16:00:00,ETH/USDT,3030.20,3039.95,2981.00,3002.09,363782.987,1093942227.98478,384963
1628780400000,2021-08-12 15:00:00,ETH/USDT,3039.97,3055.00,3027.00,3030.06,167502.786,509619624.35397,222906
1628776800000,2021-08-12 14:00:00,ETH/USDT,3100.50,3100.51,3022.42,3039.97,306302.477,937672146.55065,354108
1628773200000,2021-08-12 13:00:00,ETH/USDT,3102.89,3119.85,3090.08,3100.46,110202.908,342274457.69516,164955
1628769600000,2021-08-12 12:00:00,ETH/USDT,3095.00,3118.33,3066.00,3102.92,246426.121,762260622.70849,300159
1628766000000,2021-08-12 11:00:00,ETH/USDT,3150.97,3160.00,3084.00,3095.00,211892.984,661385336.15051,253884
1628762400000,2021-08-12 10:00:00,ETH/USDT,3149.66,3167.28,3145.55,3150.97,77666.135,245055403.94763,113475
1628758800000,2021-08-12 09:00:00,ETH/USDT,3132.03,3176.42,3102.00,3149.67,226286.864,710641720.74976,250757
1628755200000,2021-08-12 08:00:00,ETH/USDT,3143.65,3150.00,3128.00,3132.02,85029.064,266899084.64971,118061
1628751600000,2021-08-12 07:00:00,ETH/USDT,3130.99,3147.55,3120.95,3143.64,105955.168,332301704.44771,152750
1628748000000,2021-08-12 06:00:00,ETH/USDT,3130.59,3142.55,3095.00,3130.99,187387.738,584311953.72771,209426
1628744400000,2021-08-12 05:00:00,ETH/USDT,3174.99,3181.46,3106.61,3130.59,256123.084,803898438.35629,289732
1628740800000,2021-08-12 04:00:00,ETH/USDT,3214.72,3222.20,3172.00,3175.37,117588.342,375200445.26989,156186
1628737200000,2021-08-12 03:00:00,ETH/USDT,3237.41,3237.42,3211.68,3214.73,61068.370,196894288.33584,96658
1628733600000,2021-08-12 02:00:00,ETH/USDT,3228.76,3241.57,3220.11,3237.41,72802.666,235314875.33452,102924
1628730000000,2021-08-12 01:00:00,ETH/USDT,3186.86,3239.85,3176.00,3228.76,122046.905,392104365.58386,148862
1628726400000,2021-08-12 00:00:00,ETH/USDT,3161.52,3193.78,3146.00,3186.87,121075.356,384134096.04313,152267
1628722800000,2021-08-11 23:00:00,ETH/USDT,3171.97,3184.75,3157.82,3161.52,101791.629,322822453.14981,136112
1628719200000,2021-08-11 22:00:00,ETH/USDT,3236.19,3236.86,3150.01,3171.96,236510.876,752253668.08562,260583
1628715600000,2021-08-11 21:00:00,ETH/USDT,3236.82,3243.85,3200.00,3236.20,173702.091,559621499.91192,201694
1628712000000,2021-08-11 20:00:00,ETH/USDT,3251.71,3269.00,3235.50,3236.81,85964.672,279842858.62699,119056
1628708400000,2021-08-11 19:00:00,ETH/USDT,3228.94,3257.43,3224.10,3251.72,53463.012,173256312.06358,89884
1628704800000,2021-08-11 18:00:00,ETH/USDT,3245.64,3248.71,3222.00,3228.94,80104.825,258929698.09632,112950
1628701200000,2021-08-11 17:00:00,ETH/USDT,3238.01,3254.55,3233.00,3245.96,64515.602,209141406.52766,100212
1628697600000,2021-08-11 16:00:00,ETH/USDT,3245.99,3256.70,3220.00,3238.01,145035.422,469734076.53278,162505
1628694000000,2021-08-11 15:00:00,ETH/USDT,3256.92,3263.73,3233.25,3245.99,131579.612,427874641.28120,159639
1628690400000,2021-08-11 14:00:00,ETH/USDT,3245.13,3279.78,3230.23,3256.91,167348.831,544952316.71427,193288
1628686800000,2021-08-11 13:00:00,ETH/USDT,3223.40,3273.65,3214.06,3245.13,204412.391,663094673.95203,219299
1628683200000,2021-08-11 12:00:00,ETH/USDT,3216.31,3235.14,3207.23,3223.41,99360.404,320038023.55564,128449
1628679600000,2021-08-11 11:00:00,ETH/USDT,3225.01,3243.98,3212.00,3216.32,114101.788,368328104.90946,143644
1628676000000,2021-08-11 10:00:00,ETH/USDT,3227.42,3254.13,3211.08,3225.01,136835.991,441927019.76459,169352
1628672400000,2021-08-11 09:00:00,ETH/USDT,3218.13,3237.95,3209.00,3227.43,81087.677,261476325.36574,123439
1628668800000,2021-08-11 08:00:00,ETH/USDT,3234.68,3246.49,3206.08,3218.13,140641.929,453164992.84720,171302
1628665200000,2021-08-11 07:00:00,ETH/USDT,3199.32,3259.09,3199.00,3234.62,289428.503,936155802.47739,306817
1628661600000,2021-08-11 06:00:00,ETH/USDT,3180.53,3223.08,3158.59,3199.31,341571.664,1090071578.40371,324225
1628658000000,2021-08-11 05:00:00,ETH/USDT,3168.92,3187.05,3155.41,3180.57,94963.581,301542026.93759,124403
1628654400000,2021-08-11 04:00:00,ETH/USDT,3161.49,3179.00,3147.80,3168.92,90239.694,285752192.12449,124138
1628650800000,2021-08-11 03:00:00,ETH/USDT,3140.11,3163.60,3132.00,3161.50,69298.374,218242385.44028,104196
1628647200000,2021-08-11 02:00:00,ETH/USDT,3173.61,3185.04,3120.69,3140.10,133064.004,419153403.55700,164619
1628643600000,2021-08-11 01:00:00,ETH/USDT,3170.61,3191.00,3160.14,3173.61,99109.197,314749405.49348,130708
1628640000000,2021-08-11 00:00:00,ETH/USDT,3143.97,3174.96,3137.61,3170.61,113922.920,359835374.88723,155489
1628636400000,2021-08-10 23:00:00,ETH/USDT,3153.17,3167.00,3123.83,3143.98,93933.532,295421595.06834,134193
1628632800000,2021-08-10 22:00:00,ETH/USDT,3171.51,3191.61,3147.77,3153.18,107139.636,339560501.12956,149736
1628629200000,2021-08-10 21:00:00,ETH/USDT,3160.53,3200.00,3138.20,3171.51,166103.418,527384373.68755,213353
1628625600000,2021-08-10 20:00:00,ETH/USDT,3145.97,3170.00,3138.20,3160.54,124665.754,393103817.92010,156315
1628622000000,2021-08-10 19:00:00,ETH/USDT,3131.64,3148.88,3122.00,3145.97,100075.251,313909302.38015,135851
1628618400000,2021-08-10 18:00:00,ETH/USDT,3103.60,3136.62,3097.50,3131.80,130643.434,407057176.48778,164870
1628614800000,2021-08-10 17:00:00,ETH/USDT,3075.95,3106.88,3075.35,3103.62,134376.867,415564469.53922,159139
1628611200000,2021-08-10 16:00:00,ETH/USDT,3123.24,3133.81,3053.24,3075.94,328157.425,1012690552.90098,328010
1628607600000,2021-08-10 15:00:00,ETH/USDT,3133.41,3149.00,3088.82,3123.24,259720.475,810862426.96695,264113
1628604000000,2021-08-10 14:00:00,ETH/USDT,3165.00,3169.94,3116.05,3133.41,250766.395,788603718.22614,253012
1628600400000,2021-08-10 13:00:00,ETH/USDT,3183.72,3239.13,3139.00,3165.00,536633.443,1710422431.48629,513377
1628596800000,2021-08-10 12:00:00,ETH/USDT,3124.71,3187.54,3116.14,3183.72,199715.958,630004453.72659,223499
1628593200000,2021-08-10 11:00:00,ETH/USDT,3118.84,3155.00,3113.05,3124.71,140584.072,440685792.70486,173327
1628589600000,2021-08-10 10:00:00,ETH/USDT,3146.83,3153.87,3112.03,3118.84,129692.104,405590327.32268,166369
1628586000000,2021-08-10 09:00:00,ETH/USDT,3165.75,3175.00,3136.00,3146.82,134547.331,424524000.90498,166507
1628582400000,2021-08-10 08:00:00,ETH/USDT,3144.57,3167.75,3131.00,3165.74,140820.532,443424986.79627,166260
1628578800000,2021-08-10 07:00:00,ETH/USDT,3124.10,3150.00,3103.00,3144.57,129246.656,404153472.38536,159143
1628575200000,2021-08-10 06:00:00,ETH/USDT,3114.20,3130.00,3102.85,3124.11,86970.194,270858735.87590,122560
1628571600000,2021-08-10 05:00:00,ETH/USDT,3100.59,3139.98,3090.00,3114.00,108053.568,337018697.09272,148365
1628568000000,2021-08-10 04:00:00,ETH/USDT,3117.68,3130.58,3099.00,3100.59,89588.777,278913689.49106,129767
1628564400000,2021-08-10 03:00:00,ETH/USDT,3144.60,3150.00,3108.00,3117.56,86483.168,270112217.50335,117523
1628560800000,2021-08-10 02:00:00,ETH/USDT,3134.61,3147.35,3118.00,3144.55,65228.098,204333938.43856,106027
1628557200000,2021-08-10 01:00:00,ETH/USDT,3125.42,3144.44,3097.10,3134.25,116003.577,362132088.06050,156785
1628553600000,2021-08-10 00:00:00,ETH/USDT,3163.43,3213.51,3094.40,3125.43,352176.019,1110066374.54793,357513
1628550000000,2021-08-09 23:00:00,ETH/USDT,3151.09,3185.00,3141.48,3163.43,165543.689,523489830.98630,186510
1628546400000,2021-08-09 22:00:00,ETH/USDT,3101.43,3156.79,3091.08,3151.09,154454.821,482376755.90340,173440
1628542800000,2021-08-09 21:00:00,ETH/USDT,3073.27,3116.88,3037.02,3101.46,290263.127,892733492.37826,294852
1628539200000,2021-08-09 20:00:00,ETH/USDT,3149.14,3167.18,3068.90,3073.25,301929.719,940331401.64520,307448
1628535600000,2021-08-09 19:00:00,ETH/USDT,3164.86,3180.00,3135.00,3149.13,115604.835,365398013.43061,142571
1628532000000,2021-08-09 18:00:00,ETH/USDT,3141.29,3190.80,3141.05,3164.85,155902.636,494033264.00525,176994
1628528400000,2021-08-09 17:00:00,ETH/USDT,3158.89,3173.34,3138.84,3141.29,111316.488,350815051.24549,132985
1628524800000,2021-08-09 16:00:00,ETH/USDT,3168.50,3178.00,3130.00,3158.89,207080.070,653168542.38324,231231
1628521200000,2021-08-09 15:00:00,ETH/USDT,3113.91,3177.75,3113.91,3168.51,245475.666,773985077.71699,259719
1628517600000,2021-08-09 14:00:00,ETH/USDT,3096.70,3159.07,3096.13,3113.91,307297.873,961977829.98700,305273
1628514000000,2021-08-09 13:00:00,ETH/USDT,3133.75,3155.92,3080.00,3096.70,266167.785,831418055.48164,274809
1628510400000,2021-08-09 12:00:00,ETH/USDT,3133.83,3140.65,3100.12,3133.69,196790.217,613871050.66642,207625
1628506800000,2021-08-09 11:00:00,ETH/USDT,3102.18,3143.15,3088.02,3133.81,334242.341,1043390163.04726,335199
1628503200000,2021-08-09 10:00:00,ETH/USDT,3040.54,3109.99,3040.54,3102.18,335026.541,1030756057.09533,356548
1628499600000,2021-08-09 09:00:00,ETH/USDT,2959.06,3050.00,2951.22,3040.55,371916.063,1120680565.55407,367597
1628496000000,2021-08-09 08:00:00,ETH/USDT,2946.10,2976.00,2933.92,2959.00,129783.117,383193870.28148,153566
1628492400000,2021-08-09 07:00:00,ETH/USDT,2924.35,2956.57,2912.00,2946.10,160116.626,470171937.62724,171952
1628488800000,2021-08-09 06:00:00,ETH/USDT,2936.21,2943.12,2890.03,2924.35,221226.322,645186752.85823,229671
1628485200000,2021-08-09 05:00:00,ETH/USDT,2957.76,2966.95,2920.05,2936.22,116125.756,342064384.18146,137495
1628481600000,2021-08-09 04:00:00,ETH/USDT,2949.91,2964.07,2928.02,2957.82,106489.353,313907370.92470,133449
1628478000000,2021-08-09 03:00:00,ETH/USDT,2946.94,2965.97,2928.07,2949.89,87698.704,258445644.19723,123059
1628474400000,2021-08-09 02:00:00,ETH/USDT,2919.75,2949.43,2915.34,2946.93,94559.274,277618168.84932,125069
1628470800000,2021-08-09 01:00:00,ETH/USDT,2938.27,2945.00,2903.17,2919.75,229182.628,670164777.04228,246132
1628467200000,2021-08-09 00:00:00,ETH/USDT,3014.06,3037.48,2930.00,2938.26,292831.204,869579955.33835,315318
1628463600000,2021-08-08 23:00:00,ETH/USDT,3045.47,3065.81,3003.39,3014.06,143390.939,434816054.35378,161788
1628460000000,2021-08-08 22:00:00,ETH/USDT,3036.50,3066.00,3031.78,3045.47,149741.522,456622444.38786,175071
1628456400000,2021-08-08 21:00:00,ETH/USDT,2992.51,3038.88,2983.71,3036.50,128887.502,388375800.29091,156172
1628452800000,2021-08-08 20:00:00,ETH/USDT,2988.52,3030.00,2965.92,2992.52,203167.269,608721428.65030,219907
1628449200000,2021-08-08 19:00:00,ETH/USDT,2978.89,3005.00,2950.45,2988.36,203128.224,604129892.14418,232697
1628445600000,2021-08-08 18:00:00,ETH/USDT,2991.70,3011.65,2965.58,2978.90,143983.404,430677230.41000,178224
1628442000000,2021-08-08 17:00:00,ETH/USDT,3012.94,3021.22,2972.20,2991.70,245654.494,736107259.40807,279561
1628438400000,2021-08-08 16:00:00,ETH/USDT,3034.34,3073.87,3006.00,3012.94,251249.932,762648656.51197,284784
1628434800000,2021-08-08 15:00:00,ETH/USDT,3031.35,3056.08,3017.66,3034.34,219206.326,666760818.07284,240249
1628431200000,2021-08-08 14:00:00,ETH/USDT,3117.50,3125.00,3026.18,3031.75,341073.077,1046395904.32717,362272
1628427600000,2021-08-08 13:00:00,ETH/USDT,3138.83,3152.05,3104.99,3117.51,126184.270,394549822.40547,167136
1628424000000,2021-08-08 12:00:00,ETH/USDT,3102.42,3146.66,3095.05,3138.82,146476.353,458263854.71918,191120
1628420400000,2021-08-08 11:00:00,ETH/USDT,3103.75,3119.87,3084.53,3102.42,131888.163,409675653.66607,171992
1628416800000,2021-08-08 10:00:00,ETH/USDT,3140.81,3153.00,3083.00,3103.74,199559.291,620885071.18594,233989
1628413200000,2021-08-08 09:00:00,ETH/USDT,3125.78,3157.53,3122.21,3140.80,98369.628,309159491.76386,131068
1628409600000,2021-08-08 08:00:00,ETH/USDT,3137.85,3156.00,3121.02,3125.78,117256.580,368139632.36552,154855
1628406000000,2021-08-08 07:00:00,ETH/USDT,3168.17,3188.72,3131.34,3138.07,180436.503,570457422.71157,213548
1628402400000,2021-08-08 06:00:00,ETH/USDT,3130.89,3187.82,3130.60,3168.16,251272.438,794258276.26614,271340
1628398800000,2021-08-08 05:00:00,ETH/USDT,3111.43,3139.87,3093.52,3130.88,115878.453,361613947.90857,148249
1628395200000,2021-08-08 04:00:00,ETH/USDT,3120.66,3138.68,3095.00,3111.43,102240.598,318568220.97415,139477
1628391600000,2021-08-08 03:00:00,ETH/USDT,3090.25,3130.99,3085.83,3120.66,102743.428,319922012.79067,144649
1628388000000,2021-08-08 02:00:00,ETH/USDT,3109.99,3110.00,3071.79,3090.26,128583.773,397905672.32438,164457
1628384400000,2021-08-08 01:00:00,ETH/USDT,3161.99,3165.34,3093.75,3109.99,179455.642,560497673.20493,214297
1628380800000,2021-08-08 00:00:00,ETH/USDT,3163.26,3195.67,3133.18,3162.00,297646.191,941356150.24083,314432
1628377200000,2021-08-07 23:00:00,ETH/USDT,3088.04,3175.17,3088.03,3163.26,198800.139,624076560.44540,226821
1628373600000,2021-08-07 22:00:00,ETH/USDT,3072.30,3114.00,3063.06,3088.04,123894.112,383156047.37762,166249
1628370000000,2021-08-07 21:00:00,ETH/USDT,3081.59,3132.56,3063.81,3072.29,180942.475,562395356.56365,240375
1628366400000,2021-08-07 20:00:00,ETH/USDT,3078.86,3099.55,3058.64,3081.59,105530.015,325032222.37255,137598
1628362800000,2021-08-07 19:00:00,ETH/USDT,3059.37,3087.24,3036.61,3078.86,83822.035,256564540.72564,120283
1628359200000,2021-08-07 18:00:00,ETH/USDT,3052.01,3078.89,3033.00,3059.37,110763.034,338516345.52285,147032
1628355600000,2021-08-07 17:00:00,ETH/USDT,3092.99,3096.01,3032.00,3052.15,195349.380,598273949.52484,226891
1628352000000,2021-08-07 16:00:00,ETH/USDT,3084.23,3101.37,3000.00,3093.00,551040.998,1681046170.17920,509171
1628348400000,2021-08-07 15:00:00,ETH/USDT,3085.95,3113.08,3068.08,3084.11,147860.488,457263441.66309,189698
1628344800000,2021-08-07 14:00:00,ETH/USDT,3058.42,3107.16,3058.42,3085.95,188678.804,582219246.63569,213276
1628341200000,2021-08-07 13:00:00,ETH/USDT,3095.46,3130.00,3055.14,3058.34,398560.012,1231937686.00583,406288
1628337600000,2021-08-07 12:00:00,ETH/USDT,3108.10,3176.00,3070.00,3095.47,738794.994,2308140877.43612,717027
1628334000000,2021-08-07 11:00:00,ETH/USDT,3071.97,3120.00,3056.56,3108.10,243590.613,751970045.75136,275187
1628330400000,2021-08-07 10:00:00,ETH/USDT,3042.99,3094.00,3035.09,3071.97,350311.926,1075108068.92704,372327
1628326800000,2021-08-07 09:00:00,ETH/USDT,2978.72,3049.57,2968.43,3042.99,424985.874,1282864464.08288,459390
1628323200000,2021-08-07 08:00:00,ETH/USDT,2957.09,2980.00,2944.59,2978.72,125419.799,371751297.19073,149931
1628319600000,2021-08-07 07:00:00,ETH/USDT,2959.74,2976.56,2947.08,2957.09,97756.600,289389081.23586,127008
1628316000000,2021-08-07 06:00:00,ETH/USDT,2969.62,2975.70,2942.00,2959.74,120581.147,356677417.75656,147552
1628312400000,2021-08-07 05:00:00,ETH/USDT,2958.37,2983.00,2955.50,2969.46,106892.335,317461811.81799,134815
1628308800000,2021-08-07 04:00:00,ETH/USDT,2936.19,2989.11,2929.03,2958.36,255540.107,758688502.22115,289467
1628305200000,2021-08-07 03:00:00,ETH/USDT,2928.20,2940.00,2908.55,2936.20,104117.632,304692765.59473,133425
1628301600000,2021-08-07 02:00:00,ETH/USDT,2914.40,2934.55,2909.68,2928.20,102442.045,299465777.05242,131442
1628298000000,2021-08-07 01:00:00,ETH/USDT,2919.38,2929.64,2885.45,2914.41,114163.021,331833553.38977,144264
1628294400000,2021-08-07 00:00:00,ETH/USDT,2892.29,2920.00,2865.45,2919.38,142056.063,410165760.47963,165390
1628290800000,2021-08-06 23:00:00,ETH/USDT,2893.56,2896.06,2874.44,2892.30,75229.795,217165237.02172,100175
1628287200000,2021-08-06 22:00:00,ETH/USDT,2878.65,2908.86,2878.38,2893.56,85904.376,248557380.39994,119948
1628283600000,2021-08-06 21:00:00,ETH/USDT,2914.50,2920.91,2877.20,2878.79,109105.354,316190134.73856,151862
1628280000000,2021-08-06 20:00:00,ETH/USDT,2930.57,2940.81,2883.05,2914.49,190700.526,555327638.47611,202638
1628276400000,2021-08-06 19:00:00,ETH/USDT,2918.60,2948.36,2913.53,2930.66,182740.306,535992561.97566,205920
1628272800000,2021-08-06 18:00:00,ETH/USDT,2914.01,2935.00,2904.00,2918.59,205985.357,600953880.79602,222346
1628269200000,2021-08-06 17:00:00,ETH/USDT,2861.70,2920.00,2861.24,2914.00,291354.986,842027536.10111,274717
1628265600000,2021-08-06 16:00:00,ETH/USDT,2839.01,2885.48,2838.54,2861.70,421619.893,1208434780.63363,410546
1628262000000,2021-08-06 15:00:00,ETH/USDT,2777.36,2851.74,2768.33,2838.99,316014.607,887489280.29796,306884
1628258400000,2021-08-06 14:00:00,ETH/USDT,2777.00,2788.00,2762.34,2777.37,95983.054,266279033.34168,121998
1628254800000,2021-08-06 13:00:00,ETH/USDT,2770.14,2788.00,2765.15,2776.99,109410.894,303904215.76703,141604
1628251200000,2021-08-06 12:00:00,ETH/USDT,2736.57,2793.07,2720.31,2770.12,311278.473,861307911.29990,329798
1628247600000,2021-08-06 11:00:00,ETH/USDT,2760.36,2760.36,2732.77,2736.56,106630.101,292761841.10482,142473
1628244000000,2021-08-06 10:00:00,ETH/USDT,2760.34,2769.81,2733.81,2760.27,163628.437,450190000.54507,194600
1628240400000,2021-08-06 09:00:00,ETH/USDT,2779.27,2779.28,2760.00,2760.33,84639.638,234220738.53195,110070
1628236800000,2021-08-06 08:00:00,ETH/USDT,2768.70,2784.00,2756.76,2779.27,105117.062,291443987.05091,130422
1628233200000,2021-08-06 07:00:00,ETH/USDT,2784.55,2792.00,2765.48,2768.70,98360.663,272890802.93895,121066
1628229600000,2021-08-06 06:00:00,ETH/USDT,2785.33,2808.75,2771.00,2784.56,162131.715,452278122.22899,185612
1628226000000,2021-08-06 05:00:00,ETH/USDT,2773.50,2793.03,2765.21,2785.43,93864.208,260683622.83634,122283
